base_ber,base_correct_fraction,complete_recovery,condition_key,cover_stego_psnr,cover_stego_ssim,detail_ber,detail_correct_fraction,failure_stage_counts,method,observation_count,operational_failure_count,pair_id,payload_correct_fraction,peak_memory_bytes,raw_ber,raw_secret_correct_fraction,reconstruction_ncc,reconstruction_psnr,reconstruction_ssim,runtime_seconds,unknown_bit_fraction,valid_base_only_recovery
,0.0,0.0,salt_pepper:0.05,45.00001706233342,0.9928784685231169,,0.0,"{""S4_HEADER_FAILURE"":3}",C0,3,0,coco-000000119445-000000358195,0.0,152924160.0,0.39230227259099354,,,,,1.7617562696662692,1.0,0.0
0.0,1.0,1.0,clean,45.000000948646374,0.9929808996483971,0.0,1.0,"{""S0_COMPLETE"":1}",C1,1,0,coco-000000119445-000000358195,1.0,151871488.0,0.000737542723511423,1.0,1.0000000000000002,,1.0,2.1447004440015007,0.0,1.0
,0.0,0.0,gaussian:10,45.000000948646374,0.9929808996483972,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000119445-000000358195,0.0,152104960.0,0.3228083588175331,,,,,1.8367316456666838,1.0,0.0
,0.0,0.0,gaussian:15,45.000000948646374,0.9929808996483972,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000119445-000000358195,0.0,153198592.0,0.35357828146549136,,,,,1.919137206000111,1.0,0.0
,0.0,0.0,gaussian:5,45.000000948646374,0.9929808996483972,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000119445-000000358195,0.0,152189610.66666666,0.2601457096600108,,,,,1.6418050166673008,1.0,0.0
,0.0,0.0,jpeg:50,45.000000948646374,0.9929808996483971,,0.0,"{""S4_HEADER_FAILURE"":1}",C1,1,0,coco-000000119445-000000358195,0.0,154509312.0,0.4676425616118007,,,,,1.6716231370010064,1.0,0.0
,0.0,0.0,jpeg:70,45.000000948646374,0.9929808996483971,,0.0,"{""S4_HEADER_FAILURE"":1}",C1,1,0,coco-000000119445-000000358195,0.0,153489408.0,0.4435959704982911,,,,,1.714993109999341,1.0,0.0
,0.0,0.0,jpeg:90,45.000000948646374,0.9929808996483971,,0.0,"{""S4_HEADER_FAILURE"":1}",C1,1,0,coco-000000119445-000000358195,0.0,152178688.0,0.3364678899082569,,,,,1.7322051350001857,1.0,0.0
,0.0,0.0,salt_pepper:0.01,45.000000948646374,0.9929808996483972,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000119445-000000358195,0.0,152081749.33333334,0.16075583138454158,,,,,2.0593428269991514,1.0,0.0
,0.0,0.0,salt_pepper:0.03,45.000000948646374,0.9929808996483972,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000119445-000000358195,0.0,152517290.66666666,0.31931852251604004,,,,,1.7417750610002258,1.0,0.0
,0.0,0.0,salt_pepper:0.05,45.000000948646374,0.9929808996483972,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000119445-000000358195,0.0,153169920.0,0.3926140792708521,,,,,1.869290583666346,1.0,0.0
0.0,1.0,1.0,clean,45.00001706233342,0.9928858488448884,0.0,1.0,"{""S0_COMPLETE"":1}",C2,1,0,coco-000000119445-000000358195,1.0,151871488.0,0.0008859507105594531,1.0,1.0000000000000002,,1.0,2.2723406500008423,0.0,1.0
,0.0,0.0,gaussian:10,45.00001706233342,0.9928858488448884,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000119445-000000358195,0.0,152410794.66666666,0.3225085447022846,,,,,1.6901784443337722,1.0,0.0
,0.0,0.0,gaussian:15,45.00001706233342,0.9928858488448884,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000119445-000000358195,0.0,153208149.33333334,0.35270282424896565,,,,,1.6024266163337113,1.0,0.0
,0.0,0.0,gaussian:5,45.00001706233342,0.9928858488448884,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000119445-000000358195,0.0,152427178.66666666,0.25856718834322723,,,,,1.7826216636664565,1.0,0.0
,0.0,0.0,jpeg:50,45.00001706233342,0.9928858488448884,,0.0,"{""S4_HEADER_FAILURE"":1}",C2,1,0,coco-000000119445-000000358195,0.0,151678976.0,0.469787731606404,,,,,1.6826920849998714,1.0,0.0
,0.0,0.0,jpeg:70,45.00001706233342,0.9928858488448884,,0.0,"{""S4_HEADER_FAILURE"":1}",C2,1,0,coco-000000119445-000000358195,0.0,152481792.0,0.4480032379924447,,,,,2.0509423350013094,1.0,0.0
,0.0,0.0,jpeg:90,45.00001706233342,0.9928858488448884,,0.0,"{""S4_HEADER_FAILURE"":1}",C2,1,0,coco-000000119445-000000358195,0.0,154591232.0,0.34337110991185466,,,,,1.784639633999177,1.0,0.0
,0.0,0.0,salt_pepper:0.01,45.00001706233342,0.9928858488448884,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000119445-000000358195,0.0,151815509.33333334,0.16174221982370932,,,,,1.7716911906669945,1.0,0.0
,0.0,0.0,salt_pepper:0.03,45.00001706233342,0.9928858488448884,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000119445-000000358195,0.0,152995157.33333334,0.317731006775799,,,,,1.8433779196663334,1.0,0.0
,0.0,0.0,salt_pepper:0.05,45.00001706233342,0.9928858488448884,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000119445-000000358195,0.0,153317376.0,0.39131438508124966,,,,,1.8626844606672723,1.0,0.0
0.0,1.0,1.0,clean,45.000025119199364,0.9929715558753974,0.0,1.0,"{""S0_COMPLETE"":1}",C3,1,0,coco-000000119445-000000358195,1.0,151871488.0,0.0007645259938837921,1.0,1.0000000000000002,,1.0,4.396974241999487,0.0,1.0
,0.0,0.0,gaussian:10,45.000025119199364,0.9929715558753974,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000119445-000000358195,0.0,152861354.66666666,0.32292828446363253,,,,,2.742807194666966,1.0,0.0
,0.0,0.0,gaussian:15,45.000025119199364,0.9929715558753974,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000119445-000000358195,0.0,152809472.0,0.3526848354020507,,,,,2.3092617003330815,1.0,0.0
,0.0,0.0,gaussian:5,45.000025119199364,0.9929715558753974,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000119445-000000358195,0.0,152926890.66666666,0.25936619296036456,,,,,2.174075677666527,1.0,0.0
,0.0,0.0,jpeg:50,45.000025119199364,0.9929715558753974,,0.0,"{""S4_HEADER_FAILURE"":1}",C3,1,0,coco-000000119445-000000358195,0.0,152481792.0,0.46779996402230617,,,,,2.4172756529987964,1.0,0.0
,0.0,0.0,jpeg:70,45.000025119199364,0.9929715558753974,,0.0,"{""S4_HEADER_FAILURE"":1}",C3,1,0,coco-000000119445-000000358195,0.0,151953408.0,0.44541734124842597,,,,,1.8231497819997458,1.0,0.0
,0.0,0.0,jpeg:90,45.000025119199364,0.9929715558753974,,0.0,"{""S4_HEADER_FAILURE"":1}",C3,1,0,coco-000000119445-000000358195,0.0,151875584.0,0.336332973556395,,,,,3.1840885809997417,1.0,0.0
,0.0,0.0,salt_pepper:0.01,45.000025119199364,0.9929715558753974,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000119445-000000358195,0.0,152566442.66666666,0.1607348443964742,,,,,2.4798574956663892,1.0,0.0
,0.0,0.0,salt_pepper:0.03,45.000025119199364,0.9929715558753974,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000119445-000000358195,0.0,152679765.33333334,0.3196782994543383,,,,,2.600975164999909,1.0,0.0
,0.0,0.0,salt_pepper:0.05,45.000025119199364,0.9929715558753974,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000119445-000000358195,0.0,152521386.66666666,0.39305780416141994,,,,,3.230292484332798,1.0,0.0
0.0,1.0,1.0,clean,45.000000948646374,0.992976531521506,0.0,1.0,"{""S0_COMPLETE"":1}",C3_NP,1,0,coco-000000119445-000000358195,1.0,152481792.0,0.0008274869580859867,1.0,1.0000000000000002,,1.0,2.4224318980013777,0.0,1.0
,0.0,0.0,gaussian:10,45.000000948646374,0.992976531521506,,0.0,"{""S4_HEADER_FAILURE"":3}",C3_NP,3,0,coco-000000119445-000000358195,0.0,153180842.66666666,0.322887809558074,,,,,1.6232893576658778,1.0,0.0
,0.0,0.0,gaussian:15,45.000000948646374,0.992976531521506,,0.0,"{""S4_HEADER_FAILURE"":3}",C3_NP,3,0,coco-000000119445-000000358195,0.0,152103594.66666666,0.35230407147568504,,,,,1.7823736290004792,1.0,0.0
,0.0,0.0,gaussian:5,45.000000948646374,0.992976531521506,,0.0,"{""S4_HEADER_FAILURE"":3}",C3_NP,3,0,coco-000000119445-000000358195,0.0,152435370.66666666,0.25916831564430054,,,,,1.7266498676666135,1.0,0.0
,0.0,0.0,jpeg:50,45.000000948646374,0.992976531521506,,0.0,"{""S4_HEADER_FAILURE"":1}",C3_NP,1,0,coco-000000119445-000000358195,0.0,152596480.0,0.46775049469329016,,,,,1.9042497940008616,1.0,0.0
,0.0,0.0,jpeg:70,45.000000948646374,0.992976531521506,,0.0,"{""S4_HEADER_FAILURE"":1}",C3_NP,1,0,coco-000000119445-000000358195,0.0,151207936.0,0.44503058103975535,,,,,1.6445733069995185,1.0,0.0
,0.0,0.0,jpeg:90,45.000000948646374,0.992976531521506,,0.0,"{""S4_HEADER_FAILURE"":1}",C3_NP,1,0,coco-000000119445-000000358195,0.0,151678976.0,0.3366162978953049,,,,,1.7449570249991666,1.0,0.0
,0.0,0.0,salt_pepper:0.01,45.000000948646374,0.992976531521506,,0.0,"{""S4_HEADER_FAILURE"":3}",C3_NP,3,0,coco-000000119445-000000358195,0.0,153142613.33333334,0.1610091743119266,,,,,2.6901944690004407,1.0,0.0
,0.0,0.0,salt_pepper:0.03,45.000000948646374,0.992976531521506,,0.0,"{""S4_HEADER_FAILURE"":3}",C3_NP,3,0,coco-000000119445-000000358195,0.0,152659285.33333334,0.31893925766025066,,,,,2.6570002490000966,1.0,0.0
,0.0,0.0,salt_pepper:0.05,45.000000948646374,0.992976531521506,,0.0,"{""S4_HEADER_FAILURE"":3}",C3_NP,3,0,coco-000000119445-000000358195,0.0,152588288.0,0.3925990885650896,,,,,2.6477917050002966,1.0,0.0
,,1.0,clean,45.9190973150141,0.9831883755691126,,,"{""S0_COMPLETE"":1}",B1,1,0,coco-000000120584-000000194746,1.0,156286976.0,0.0,1.0,1.0,,1.0,0.002334913999220589,0.0,
,,0.0,gaussian:10,45.919097315014106,0.9831883755691125,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B1,3,0,coco-000000120584-000000194746,0.5065104166666666,155541504.0,0.4934895833333333,0.5065104166666666,0.7430384971013689,7.757553561926199,0.007839540162567514,0.011229168332647532,0.0,
,,0.0,gaussian:15,45.919097315014106,0.9831883755691125,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B1,3,0,coco-000000120584-000000194746,0.5017623901367188,155310762.66666666,0.49823760986328125,0.5017623901367188,0.742677546508327,7.6316537571755605,0.006679720010922941,0.010109730999223151,0.0,
,,0.0,gaussian:5,45.919097315014106,0.9831883755691125,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B1,3,0,coco-000000120584-000000194746,0.5298182169596354,155152384.0,0.47018178304036456,0.5298182169596354,0.7460771999376788,7.985017025994568,0.016155747034355215,0.009023352666796805,0.0,
,,0.0,jpeg:50,45.9190973150141,0.9831883755691126,,,"{""S2_HEADER_VALID_PARTIAL"":1}",B1,1,0,coco-000000120584-000000194746,0.5115890502929688,156286976.0,0.48841094970703125,0.5115890502929688,0.7414351916787193,8.65870991180678,0.006057290241286647,0.0049298489993816474,0.0,
,,0.0,jpeg:70,45.9190973150141,0.9831883755691126,,,"{""S2_HEADER_VALID_PARTIAL"":1}",B1,1,0,coco-000000120584-000000194746,0.5170211791992188,155176960.0,0.48297882080078125,0.5170211791992188,0.7467207227086369,8.135247167804318,0.014205587651849236,0.006005478999213665,0.0,
,,0.0,jpeg:90,45.9190973150141,0.9831883755691126,,,"{""S2_HEADER_VALID_PARTIAL"":1}",B1,1,0,coco-000000120584-000000194746,0.5379180908203125,155840512.0,0.4620819091796875,0.5379180908203125,0.7434820710741216,8.356574767881785,0.020772764009128843,0.006168771000375273,0.0,
,,0.0,salt_pepper:0.01,45.919097315014106,0.9831883755691125,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B1,3,0,coco-000000120584-000000194746,0.9948908487955729,156226901.33333334,0.005109151204427083,0.9948908487955729,0.9840654260973484,25.90695376714359,0.8151350008298993,0.006545821000448389,0.0,
,,0.0,salt_pepper:0.03,45.919097315014106,0.9831883755691125,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B1,3,0,coco-000000120584-000000194746,0.9849370320638021,156326570.66666666,0.015062967936197916,0.9849370320638021,0.957179583603397,21.37059822965192,0.5852808486357199,0.006207057665960747,0.0,
,,0.0,salt_pepper:0.05,45.919097315014106,0.9831883755691125,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B1,3,0,coco-000000120584-000000194746,0.9758071899414062,155310762.66666666,0.02419281005859375,0.9758071899414062,0.9348284095936061,19.28750664257414,0.4632996925231761,0.008093290000033448,0.0,
,,1.0,clean,44.8105172345095,0.9810898374293753,,,"{""S0_COMPLETE"":1}",B2,1,0,coco-000000120584-000000194746,1.0,156786688.0,0.0,1.0,1.0,,1.0,0.010959668999930727,0.0,
,,0.0,gaussian:10,44.8105172345095,0.9810898374293752,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B2,3,0,coco-000000120584-000000194746,0.5102895100911459,155310762.66666666,0.4897104899088542,0.5102895100911459,0.744503188816215,7.73026768099901,0.008648425149444862,0.01848094533306721,0.0,
,,0.0,gaussian:15,44.8105172345095,0.9810898374293752,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B2,3,0,coco-000000120584-000000194746,0.5016708374023438,155708074.66666666,0.49832916259765625,0.5016708374023438,0.744263844731693,7.6369518783466885,0.00926820359756508,0.012962441999964843,0.0,
,,0.0,gaussian:5,44.8105172345095,0.9810898374293752,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B2,3,0,coco-000000120584-000000194746,0.5802510579427084,155409066.66666666,0.4197489420572917,0.5802510579427084,0.748599878505167,8.422512399319464,0.023963340769778494,0.019619440667156596,0.0,
,,0.0,jpeg:50,44.8105172345095,0.9810898374293753,,,"{""S2_HEADER_VALID_PARTIAL"":1}",B2,1,0,coco-000000120584-000000194746,0.5414047241210938,156286976.0,0.45859527587890625,0.5414047241210938,0.41508325128991064,10.641740237006216,0.016894607104620353,0.013301582999702077,0.0,
,,0.0,jpeg:70,44.8105172345095,0.9810898374293753,,,"{""S2_HEADER_VALID_PARTIAL"":1}",B2,1,0,coco-000000120584-000000194746,0.5248184204101562,156495872.0,0.47518157958984375,0.5248184204101562,0.45921656811213346,10.217064538494679,0.002925568551864943,0.01216653099982068,0.0,
,,0.0,jpeg:90,44.8105172345095,0.9810898374293753,,,"{""S2_HEADER_VALID_PARTIAL"":1}",B2,1,0,coco-000000120584-000000194746,0.6785202026367188,155897856.0,0.32147979736328125,0.6785202026367188,0.8524514394726567,15.181138399664821,0.3149590941768778,0.012841413001297042,0.0,
,,0.0,salt_pepper:0.01,44.8105172345095,0.9810898374293752,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B2,3,0,coco-000000120584-000000194746,0.7621994018554688,156845397.33333334,0.23780059814453125,0.7621994018554688,0.785140603720501,10.957090068167767,0.07930344957587847,0.012248827665947223,0.0,
,,0.0,salt_pepper:0.03,44.8105172345095,0.9810898374293752,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B2,3,0,coco-000000120584-000000194746,0.5707804361979166,154929834.66666666,0.4292195638020833,0.5707804361979166,0.7450242050175823,8.27449932653593,0.01836764753996578,0.014032128666561524,0.0,
,,0.0,salt_pepper:0.05,44.8105172345095,0.9810898374293752,,,"{""S2_HEADER_VALID_PARTIAL"":3}",B2,3,0,coco-000000120584-000000194746,0.5202713012695312,155467776.0,0.47972869873046875,0.5202713012695312,0.744285403220939,7.82227830967894,0.012589161793543241,0.012340461667311805,0.0,
0.0,1.0,1.0,clean,45.000000948646374,0.9814471627852246,0.0,1.0,"{""S0_COMPLETE"":1}",C0,1,0,coco-000000120584-000000194746,1.0,156786688.0,0.0,1.0,1.0,,1.0,2.2433810329985135,0.0,1.0
,0.0,0.0,gaussian:10,45.000000948646374,0.9814471627852246,,0.0,"{""S4_HEADER_FAILURE"":3}",C0,3,0,coco-000000120584-000000194746,0.0,156397568.0,0.3218144750254842,,,,,1.9976270170003165,1.0,0.0
,0.0,0.0,gaussian:15,45.000000948646374,0.9814471627852246,,0.0,"{""S4_HEADER_FAILURE"":3}",C0,3,0,coco-000000120584-000000194746,0.0,156423509.33333334,0.35252893206212144,,,,,1.958900023000145,1.0,0.0
,0.0,0.0,gaussian:5,45.000000948646374,0.9814471627852246,,0.0,"{""S4_HEADER_FAILURE"":3}",C0,3,0,coco-000000120584-000000194746,0.0,155895125.33333334,0.2574488816933502,,,,,1.8778485660004662,1.0,0.0
,0.0,0.0,jpeg:50,45.000000948646374,0.9814471627852246,,0.0,"{""S4_HEADER_FAILURE"":1}",C0,1,0,coco-000000120584-000000194746,0.0,157339648.0,0.4762142471667566,,,,,1.8784006710011454,1.0,0.0
,0.0,0.0,jpeg:70,45.000000948646374,0.9814471627852246,,0.0,"{""S4_HEADER_FAILURE"":1}",C0,1,0,coco-000000120584-000000194746,0.0,155615232.0,0.4517629069976615,,,,,2.0819510229994194,1.0,0.0
,0.0,0.0,jpeg:90,45.000000948646374,0.9814471627852246,,0.0,"{""S4_HEADER_FAILURE"":1}",C0,1,0,coco-000000120584-000000194746,0.0,154931200.0,0.35107483360316605,,,,,1.8206284989992128,1.0,0.0
,0.0,0.0,salt_pepper:0.01,45.000000948646374,0.9814471627852246,,0.0,"{""S4_HEADER_FAILURE"":3}",C0,3,0,coco-000000120584-000000194746,0.0,156736170.66666666,0.16387689632427893,,,,,1.8728578136669967,1.0,0.0
,0.0,0.0,salt_pepper:0.03,45.000000948646374,0.9814471627852246,,0.0,"{""S4_HEADER_FAILURE"":3}",C0,3,0,coco-000000120584-000000194746,0.0,156995584.0,0.3262697127780776,,,,,1.8476743993336033,1.0,0.0
,0.0,0.0,salt_pepper:0.05,45.000000948646374,0.9814471627852246,,0.0,"{""S4_HEADER_FAILURE"":3}",C0,3,0,coco-000000120584-000000194746,0.0,155870549.33333334,0.39597649457336453,,,,,2.0208726660002867,1.0,0.0
0.0,1.0,1.0,clean,45.000009005482426,0.9816142045759474,0.0,1.0,"{""S0_COMPLETE"":1}",C1,1,0,coco-000000120584-000000194746,1.0,157753344.0,3.148048210109732e-05,1.0,1.0,,1.0,3.4488094650005223,0.0,1.0
,0.0,0.0,gaussian:10,45.00000900548243,0.9816142045759474,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000120584-000000194746,0.0,157361493.33333334,0.3229147928284464,,,,,2.6652059173344846,1.0,0.0
,0.0,0.0,gaussian:15,45.00000900548243,0.9816142045759474,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000120584-000000194746,0.0,156848128.0,0.352723811237033,,,,,2.4729534936668642,1.0,0.0
,0.0,0.0,gaussian:5,45.00000900548243,0.9816142045759474,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000120584-000000194746,0.0,156284245.33333334,0.2582059123343527,,,,,2.27096448666695,1.0,0.0
,0.0,0.0,jpeg:50,45.000009005482426,0.9816142045759474,,0.0,"{""S4_HEADER_FAILURE"":1}",C1,1,0,coco-000000120584-000000194746,0.0,154914816.0,0.4755396654074474,,,,,2.3494125260003784,1.0,0.0
,0.0,0.0,jpeg:70,45.000009005482426,0.9816142045759474,,0.0,"{""S4_HEADER_FAILURE"":1}",C1,1,0,coco-000000120584-000000194746,0.0,154931200.0,0.44829555675481203,,,,,2.375367971999367,1.0,0.0
,0.0,0.0,jpeg:90,45.000009005482426,0.9816142045759474,,0.0,"{""S4_HEADER_FAILURE"":1}",C1,1,0,coco-000000120584-000000194746,0.0,155176960.0,0.34092462673142654,,,,,2.1576577039995755,1.0,0.0
,0.0,0.0,salt_pepper:0.01,45.00000900548243,0.9816142045759474,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000120584-000000194746,0.0,157499392.0,0.1628230497091803,,,,,2.4581070913330527,1.0,0.0
,0.0,0.0,salt_pepper:0.03,45.00000900548243,0.9816142045759474,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000120584-000000194746,0.0,156005717.33333334,0.3261887629669605,,,,,3.0972838366663686,1.0,0.0
,0.0,0.0,salt_pepper:0.05,45.00000900548243,0.9816142045759474,,0.0,"{""S4_HEADER_FAILURE"":3}",C1,3,0,coco-000000120584-000000194746,0.0,155036330.66666666,0.39824009114349107,,,,,2.5823422070000865,1.0,0.0
0.0,1.0,1.0,clean,45.000000948646374,0.9814381102504656,0.0,1.0,"{""S0_COMPLETE"":1}",C2,1,0,coco-000000120584-000000194746,1.0,154931200.0,0.0,1.0,1.0,,1.0,2.6436066860005667,0.0,1.0
,0.0,0.0,gaussian:10,45.000000948646374,0.9814381102504656,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000120584-000000194746,0.0,156917760.0,0.32243658931462493,,,,,2.8328420870002446,1.0,0.0
,0.0,0.0,gaussian:15,45.000000948646374,0.9814381102504656,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000120584-000000194746,0.0,157014698.66666666,0.3524614738861906,,,,,2.3118795073332876,1.0,0.0
,0.0,0.0,gaussian:5,45.000000948646374,0.9814381102504656,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000120584-000000194746,0.0,157780650.66666666,0.2579075972896804,,,,,2.8671978503328623,1.0,0.0
,0.0,0.0,jpeg:50,45.000000948646374,0.9814381102504656,,0.0,"{""S4_HEADER_FAILURE"":1}",C2,1,0,coco-000000120584-000000194746,0.0,155615232.0,0.4771361755711459,,,,,2.261577732999285,1.0,0.0
,0.0,0.0,jpeg:70,45.000000948646374,0.9814381102504656,,0.0,"{""S4_HEADER_FAILURE"":1}",C2,1,0,coco-000000120584-000000194746,0.0,154914816.0,0.4512817053426875,,,,,2.8238965290001943,1.0,0.0
,0.0,0.0,jpeg:90,45.000000948646374,0.9814381102504656,,0.0,"{""S4_HEADER_FAILURE"":1}",C2,1,0,coco-000000120584-000000194746,0.0,157339648.0,0.35082748695808597,,,,,2.3807037099995796,1.0,0.0
,0.0,0.0,salt_pepper:0.01,45.000000948646374,0.9814381102504656,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000120584-000000194746,0.0,156323840.0,0.16400281825268334,,,,,2.4908770080000977,1.0,0.0
,0.0,0.0,salt_pepper:0.03,45.000000948646374,0.9814381102504656,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000120584-000000194746,0.0,154860202.66666666,0.3266969478923068,,,,,2.156650510666926,1.0,0.0
,0.0,0.0,salt_pepper:0.05,45.000000948646374,0.9814381102504656,,0.0,"{""S4_HEADER_FAILURE"":3}",C2,3,0,coco-000000120584-000000194746,0.0,157446144.0,0.3966315884151826,,,,,2.518206864666354,1.0,0.0
0.0,1.0,1.0,clean,45.000000948646374,0.9816385860685571,0.0,1.0,"{""S0_COMPLETE"":1}",C3,1,0,coco-000000120584-000000194746,1.0,155176960.0,2.6983270372369132e-05,1.0,1.0,,1.0,2.943405714000619,0.0,1.0
,0.0,0.0,gaussian:10,45.000000948646374,0.9816385860685571,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000120584-000000194746,0.0,156696576.0,0.32193290160100735,,,,,2.0816882369999803,1.0,0.0
,0.0,0.0,gaussian:15,45.000000948646374,0.9816385860685571,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000120584-000000194746,0.0,155870549.33333334,0.35247496552137675,,,,,2.0407659386661785,1.0,0.0
,0.0,0.0,gaussian:5,45.000000948646374,0.9816385860685571,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000120584-000000194746,0.0,156510890.66666666,0.2583258379804521,,,,,2.149154100000184,1.0,0.0
,0.0,0.0,jpeg:50,45.000000948646374,0.9816385860685571,,0.0,"{""S4_HEADER_FAILURE"":1}",C3,1,0,coco-000000120584-000000194746,0.0,158416896.0,0.4744513401690952,,,,,1.9862972049995733,1.0,0.0
,0.0,0.0,jpeg:70,45.000000948646374,0.9816385860685571,,0.0,"{""S4_HEADER_FAILURE"":1}",C3,1,0,coco-000000120584-000000194746,0.0,154914816.0,0.44690591833063503,,,,,2.4663229359994148,1.0,0.0
,0.0,0.0,jpeg:90,45.000000948646374,0.9816385860685571,,0.0,"{""S4_HEADER_FAILURE"":1}",C3,1,0,coco-000000120584-000000194746,0.0,156487680.0,0.3425166396833963,,,,,1.7336204660005023,1.0,0.0
,0.0,0.0,salt_pepper:0.01,45.000000948646374,0.9816385860685571,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000120584-000000194746,0.0,156549120.0,0.16233285363074892,,,,,1.7987520723333243,1.0,0.0
,0.0,0.0,salt_pepper:0.03,45.000000948646374,0.9816385860685571,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000120584-000000194746,0.0,157010602.66666666,0.32623523415482397,,,,,1.7209756840008292,1.0,0.0
,0.0,0.0,salt_pepper:0.05,45.000000948646374,0.9816385860685571,,0.0,"{""S4_HEADER_FAILURE"":3}",C3,3,0,coco-000000120584-000000194746,0.0,157903530.66666666,0.39759698986628295,,,,,1.7358529763332626,1.0,0.0
0.0,1.0,1.0,clean,45.000000948646374,0.9816201076821774,0.0,1.0,"{""S0_COMPLETE"":1}",C3_NP,1,0,coco-000000120584-000000194746,1.0,155176960.0,1.7988846914912754e-05,1.0,1.0,,1.0,3.0096403990010003,0.0,1.0
,0.0,0.0,gaussian:10,45.000000948646374,0.9816201076821774,,0.0,"{""S4_HEADER_FAILURE"":3}",C3_NP,3,0,coco-000000120584-000000194746,0.0,156580522.66666666,0.32217425196378247,,,,,2.121695116333285,1.0,0.0
,0.0,0.0,gaussian:15,45.000000948646374,0.9816201076821774,,0.0,"{""S4_HEADER_FAILURE"":3}",C3_NP,3,0,coco-000000120584-000000194746,0.0,156793514.66666666,0.351858847514541,,,,,2.092545492000378,1.0,0.0
,0.0,0.0,gaussian:5,45.000000948646374,0.9816201076821774,,0.0,"{""S4_HEADER_FAILURE"":3}",C3_NP,3,0,coco-000000120584-000000194746,0.0,157481642.66666666,0.2592312766085027,,,,,1.9724202019994361,1.0,0.0
,0.0,0.0,jpeg:50,45.000000948646374,0.9816201076821774,,0.0,"{""S4_HEADER_FAILURE"":1}",C3_NP,1,0,coco-000000120584-000000194746,0.0,155951104.0,0.4753193020327397,,,,,1.9142977999999857,1.0,0.0
,0.0,0.0,jpeg:70,45.000000948646374,0.9816201076821774,,0.0,"{""S4_HEADER_FAILURE"":1}",C3_NP,1,0,coco-000000120584-000000194746,0.0,156487680.0,0.44776038855909334,,,,,2.2959476920004818,1.0,0.0
,0.0,0.0,jpeg:90,45.000000948646374,0.9816201076821774,,0.0,"{""S4_HEADER_FAILURE"":1}",C3_NP,1,0,coco-000000120584-000000194746,0.0,154914816.0,0.34143730886850154,,,,,2.6448274869999295,1.0,0.0
